year,make,model,trim,body,market,function_key,location_hint,tech,bulb_code,base,qty,serviceable,notes,source_1,source_2,confidence
2005,Subaru,R1,S (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,S (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R1,S (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R1,S 4WD (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R1,i (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R1,i 4WD (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,R (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,RC (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,S (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,S 4WD (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,R2,i (JDM),Hatchback,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias (JDM),Van,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Dias SC (JDM),Van,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck (JDM),Truck,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Truck 4WD (JDM),Truck,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van (JDM),Van,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van 4WD (JDM),Van,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2005,Subaru,Sambar,Van SC (JDM),Van,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2006,Subaru,Baja,Base (US),TBD,USDM,headlight_high,Headlamp Housing,bulb,9005 (HB3),P20d,2,true,High Beam,Owner's Manual,Sylvania,high
2006,Subaru,Baja,Base (US),TBD,USDM,headlight_low,Headlamp Housing,bulb,H1,P14.5s,2,true,Projector Low,Owner's Manual,Sylvania,high
2006,Subaru,Baja,Turbo (US),TBD,USDM,headlight_high,Headlamp Housing,bulb,9005 (HB3),P20d,2,true,High Beam,Owner's Manual,Sylvania,high
2006,Subaru,Baja,Turbo (US),TBD,USDM,headlight_low,Headlamp Housing,bulb,H1,P14.5s,2,true,Projector Low,Owner's Manual,Sylvania,high
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,parking_position_front,Corner Lamp,bulb,168,W2.1x9.5d,2,true,,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,reverse,Rear Combo Lamp,bulb,1156,BA15s,1,true,,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,tail,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,third_brake,Rear Glass,bulb,921,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,turn_front,Bumper,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Classic (JDM),Wagon,JDM,turn_rear,Rear Combo Lamp,bulb,1156,BA15s,2,true,Amber,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Super Charger (JDM),Wagon,JDM,brake,Rear Combo Lamp,bulb,1157,BAY15d,2,true,Stop/Tail,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Super Charger (JDM),Wagon,JDM,headlight_high,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Super Charger (JDM),Wagon,JDM,headlight_low,Headlamp Housing,bulb,H4 (9003),P43t,2,true,Dual filament,JDM FSM,JDM specs,medium
2006,Subaru,Dias Wagon,Super Charger (JDM),Wagon,JDM,license_plate,Bumper,bulb,168,W2.1x9.5d,1,true,,JDM FSM,JDM specs,medium
